STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,ELEVATION,Elevation,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,VU,Vanuatu,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2016,,31511,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2020,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,VU,Vanuatu,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2017,,32255,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2020,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,VU,Vanuatu,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2018,,33037,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2020,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,VU,Vanuatu,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2019,,33814,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2020,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,VU,Vanuatu,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2020,,34610,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2020,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,VU,Vanuatu,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2021,,35423,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2020,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,VU,Vanuatu,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2022,,36251,,N,units,,,,,,,This data was estimated based on population census of year 2020,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,VU,Vanuatu,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2023,,37103,,N,units,,,,,,,This data was estimated based on population census of year 2020,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,VU,Vanuatu,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2024,,37957,,N,units,,,,,,,This data was estimated based on population census of year 2020,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2010,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2011,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2012,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2013,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2014,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2015,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2016,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2017,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2018,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2019,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2020,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2021,,61,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2022,,60,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2023,,60,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2024,,60,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2010,,44108,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2011,,44169,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2012,,44248,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2013,,44345,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2014,,44456,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2015,,44585,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2016,,44732,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2017,,44898,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2018,,45076,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2019,,45232,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2020,,45490,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2021,,45779,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2022,,45372,,N,units,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2023,,45582,,N,units,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FM,Micronesia (Federated States of),LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2024,,45796,,N,units,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TV,Tuvalu,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2010,,41,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TV,Tuvalu,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2011,,41,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
